First Blood,First Tower,blue dragons,red dragons,blue towers,red towers,blue herald,red herald,blue inhibs,red inhibs,CS.1,LVL.1,Kills.1,Deaths.1,Assists.1,CS.2,LVL.2,Kills.2,Deaths.2,Assists.2,CS.3,LVL.3,Kills.3,Deaths.3,Assists.3,CS.4,LVL.4,Kills.4,Deaths.4,Assists.4,CS.5,LVL.5,Kills.5,Deaths.5,Assists.5,CS.6,LVL.6,Kills.6,Deaths.6,Assists.6,CS.7,LVL.7,Kills.7,Deaths.7,Assists.7,CS.8,LVL.8,Kills.8,Deaths.8,Assists.8,CS.9,LVL.9,Kills.9,Deaths.9,Assists.9,CS.10,LVL.10,Kills.10,Deaths.10,Assists.10,Winner
1,0,0,0,0,0,0,0,0,0,65,8,1,3,1,70,7,0,2,0,61,7,0,2,0,71,7,1,2,1,6,5,3,4,0,49,8,4,2,1,51,7,4,1,4,81,9,3,0,1,72,7,1,1,4,3,5,1,1,3,-1
3,0,0,0,0,0,1,0,0,0,55,8,2,2,4,65,8,4,1,5,88,8,4,1,2,50,7,3,4,3,7,5,0,2,7,73,7,0,4,1,80,7,3,3,1,74,8,2,1,0,44,6,3,3,3,7,6,2,2,6,1
7,0,0,0,0,0,0,1,0,0,45,7,0,3,0,65,7,1,2,0,75,7,0,1,1,60,6,2,1,0,2,6,0,2,2,80,9,3,0,1,62,7,4,0,2,82,8,1,1,1,80,7,1,0,2,1,6,0,2,6,-1
10,0,0,0,0,0,0,0,0,0,75,8,0,0,2,78,7,1,0,1,57,8,2,2,0,65,6,2,2,1,7,5,1,4,2,68,7,0,1,1,61,6,0,1,1,83,8,1,0,1,75,7,6,2,1,10,5,1,2,4,-1
2,0,0,0,0,0,0,0,0,0,74,8,0,0,1,65,7,4,0,2,73,8,2,0,4,79,7,0,1,3,2,5,2,2,1,54,7,0,2,0,63,6,0,3,0,74,8,2,1,0,74,7,1,1,0,14,5,0,1,2,1
8,0,0,1,0,0,1,0,0,0,68,7,0,1,1,50,7,4,2,0,51,7,0,6,1,72,6,0,2,0,5,6,0,1,2,71,8,3,2,0,54,7,2,1,2,69,8,6,0,2,51,6,0,1,3,16,6,1,0,3,-1
1,0,0,1,0,0,0,0,0,0,55,8,1,3,2,61,7,1,0,3,75,8,2,1,0,89,8,5,1,1,14,6,0,1,5,69,8,2,2,1,65,7,1,2,1,80,8,0,0,0,66,7,3,2,0,18,5,0,3,1,1
9,0,1,0,0,0,0,1,0,0,45,7,1,3,0,56,6,2,2,0,75,8,2,4,0,85,8,3,0,0,2,5,0,2,4,66,8,1,1,2,69,8,6,0,2,68,8,1,2,7,51,6,2,3,0,2,5,1,2,6,1
7,0,0,0,0,0,1,0,0,0,59,7,3,5,0,54,7,1,4,4,65,7,0,1,1,85,7,0,2,1,15,6,2,2,1,61,8,5,2,1,60,8,1,2,5,79,8,1,1,4,80,8,7,0,1,21,6,0,1,6,-1
7,0,0,0,0,0,0,0,0,0,88,8,2,1,0,62,7,3,0,1,59,8,0,0,1,80,7,5,1,2,1,6,0,2,4,36,6,0,2,0,58,7,2,2,2,84,8,0,1,0,54,6,1,3,2,9,4,1,2,3,1
3,0,1,0,0,0,0,0,0,0,89,8,1,0,0,74,8,3,0,0,85,8,1,0,2,70,6,1,3,1,5,6,0,1,2,62,8,0,1,0,59,7,0,2,3,68,8,2,2,0,50,6,2,0,2,3,6,0,1,4,1
10,0,0,1,0,0,1,0,0,0,80,8,0,0,0,72,8,4,2,1,55,8,0,2,1,59,6,1,3,3,8,6,1,4,2,79,8,1,1,0,79,8,3,0,2,75,8,0,0,2,66,7,5,4,2,21,6,2,1,6,-1
3,0,0,1,0,0,1,0,0,0,90,8,1,1,0,70,7,1,1,1,45,6,2,4,1,46,5,0,0,1,6,4,0,3,1,51,7,0,1,1,69,7,2,0,2,60,8,2,2,3,76,7,3,1,2,16,6,2,0,5,-1
9,0,1,0,0,0,0,0,0,0,60,8,3,3,1,69,8,2,2,3,69,8,4,1,3,41,7,2,2,2,12,5,0,3,4,57,8,3,4,0,66,7,1,4,1,65,8,2,2,2,87,7,5,0,1,15,6,0,1,7,-1
4,0,0,1,0,0,0,0,0,0,80,8,1,0,0,63,7,0,2,1,43,6,0,2,0,51,6,3,3,1,7,6,0,3,4,76,8,0,0,1,74,7,4,1,0,76,8,2,0,0,65,6,3,2,1,16,7,1,1,6,-1
4,0,0,1,0,0,0,0,0,0,87,8,1,0,0,59,7,0,1,2,70,8,1,1,0,86,7,1,0,1,3,6,1,0,1,88,8,0,0,0,69,7,1,2,1,81,8,1,0,0,76,6,0,1,0,4,5,0,1,0,-1
4,6,0,0,0,1,0,1,0,0,37,6,0,3,0,0,1,0,0,0,94,8,0,1,0,68,6,2,3,1,6,6,1,2,2,72,9,3,0,0,77,7,2,0,1,73,8,2,0,1,58,6,2,2,3,1,6,0,1,5,-1
1,0,0,0,0,0,1,0,0,0,82,9,6,0,0,66,7,2,0,2,83,8,0,0,1,60,7,3,0,1,5,6,1,0,4,56,7,0,6,0,71,7,0,0,0,56,7,0,1,0,55,6,0,3,0,5,4,0,2,0,1
5,0,0,0,0,0,0,0,0,0,44,6,0,3,0,57,7,1,1,3,80,9,3,2,0,17,6,2,0,2,78,7,1,2,3,60,8,3,0,0,78,8,2,0,2,13,5,0,3,2,66,7,1,2,1,60,7,2,2,0,1
3,0,0,1,0,0,0,0,0,0,79,8,1,0,2,79,8,5,0,2,87,9,5,1,2,51,6,1,1,0,4,6,0,2,3,76,7,0,3,0,56,6,0,3,1,55,7,0,2,0,75,8,3,3,1,3,5,1,1,2,1
1,0,0,0,0,0,0,0,0,0,81,8,3,1,0,67,7,3,1,2,55,8,2,1,2,59,7,1,3,5,10,6,4,1,2,44,7,1,3,1,68,8,3,3,2,66,8,1,2,0,59,6,1,3,3,4,6,1,2,3,1
6,0,0,0,0,0,1,0,0,0,45,7,2,0,1,49,6,1,2,6,82,8,3,0,2,78,7,4,1,2,19,6,2,2,4,67,7,1,3,1,50,7,0,3,2,80,9,3,0,0,59,6,0,2,0,11,5,1,4,0,1
5,0,0,0,0,0,0,0,0,0,77,8,3,0,1,66,8,2,0,2,54,8,2,0,1,49,6,0,2,4,17,6,3,3,5,55,7,0,2,0,52,6,1,3,3,81,8,1,0,1,70,7,2,3,3,10,5,1,2,3,-1
8,0,0,0,0,0,0,0,0,0,81,8,1,0,0,64,7,0,1,2,95,9,2,1,0,62,7,1,2,0,3,5,0,2,0,78,8,0,1,0,66,7,2,0,2,83,8,3,1,0,70,6,0,1,4,17,6,1,1,3,-1
9,0,0,1,0,0,1,0,0,0,81,9,4,1,0,47,7,1,1,3,74,8,1,0,1,80,7,0,1,0,14,5,0,1,3,69,8,1,2,1,50,6,1,2,0,60,8,0,2,0,89,7,2,0,0,4,6,0,0,2,1
4,0,0,0,0,0,0,1,0,0,58,7,0,3,1,62,7,3,1,2,50,7,0,2,0,59,7,3,1,1,1,6,3,0,2,85,9,4,1,1,58,7,2,1,4,65,7,0,2,2,74,8,1,3,3,4,5,0,2,4,1
1,0,0,1,0,0,0,0,0,0,66,7,1,3,1,61,7,1,2,0,78,8,1,1,0,69,7,0,1,1,5,5,0,1,2,17,6,0,1,3,62,7,2,0,3,66,7,2,0,4,95,7,1,0,1,63,8,3,2,2,1
6,0,0,0,0,0,1,0,0,0,54,8,2,5,1,61,7,3,0,6,61,7,2,1,5,86,7,1,0,2,10,5,3,1,3,77,8,3,1,2,63,7,3,3,1,60,7,0,2,1,57,6,0,2,1,14,5,1,3,0,1
3,0,1,0,0,0,0,0,0,0,53,8,3,1,2,46,7,4,2,3,74,8,1,1,0,73,7,2,2,0,10,5,0,3,4,44,7,2,4,1,81,7,1,2,1,76,8,2,0,1,83,7,2,3,2,10,6,2,1,5,1
4,0,0,1,0,0,0,0,0,0,71,9,4,2,2,82,8,2,0,4,47,7,1,1,2,82,7,6,1,2,22,7,1,0,7,45,7,0,3,1,75,8,3,2,0,84,8,0,2,1,65,6,1,4,1,5,6,0,3,1,1
4,0,0,0,0,0,1,0,0,0,68,8,0,2,0,45,6,3,1,3,64,7,1,0,1,14,6,2,0,5,87,7,2,0,2,72,9,2,0,0,54,6,0,4,0,69,8,0,0,0,91,7,1,1,0,1,5,0,3,1,-1
7,0,0,1,0,0,0,0,0,0,55,7,1,1,1,49,6,3,3,1,84,8,3,2,1,74,7,0,2,2,2,5,0,2,3,44,7,2,1,1,59,7,3,3,1,71,8,3,1,3,73,7,1,1,2,15,6,1,1,4,-1
7,0,0,1,0,0,0,0,0,0,68,8,1,1,0,71,7,1,3,2,87,8,0,0,1,69,6,4,3,0,7,6,0,1,5,57,8,1,1,1,61,7,3,1,0,74,8,0,0,1,62,7,2,3,5,19,6,2,1,4,1
1,0,0,0,0,0,1,0,0,0,78,8,4,0,3,69,8,3,0,5,77,8,2,1,3,54,6,0,1,0,11,5,0,1,2,48,7,0,5,1,64,7,2,1,0,65,7,0,3,1,81,7,1,0,1,16,6,0,0,2,1
1,0,0,1,0,0,0,0,0,0,67,8,2,4,1,72,7,0,0,1,82,8,1,1,0,85,6,1,2,0,13,5,0,4,0,60,8,2,4,1,63,7,5,0,1,79,8,1,0,3,72,7,3,0,4,16,6,1,1,6,1
6,0,0,1,0,0,0,0,0,0,75,8,0,3,2,64,7,2,2,1,68,8,2,0,0,75,6,1,0,0,4,6,0,0,2,51,8,4,2,0,68,7,0,2,2,69,8,0,0,0,60,6,0,1,1,17,6,1,0,0,1
7,0,0,1,0,0,0,0,0,0,66,8,1,3,1,64,7,0,1,2,73,8,1,0,0,84,7,1,2,1,16,6,1,2,1,72,8,0,1,3,58,7,7,1,1,76,8,0,1,0,74,7,1,1,2,17,6,0,0,0,-1
10,0,1,0,0,0,0,0,0,0,59,7,1,3,0,66,7,2,2,1,55,7,3,1,1,58,7,1,2,5,14,6,0,1,3,75,8,2,0,0,49,6,2,3,2,60,8,2,1,2,79,7,2,2,3,1,5,1,1,4,1
2,0,0,0,0,0,0,0,0,0,62,8,2,2,0,59,7,3,2,4,72,8,3,2,0,72,8,2,1,3,6,4,0,3,4,41,8,1,1,2,52,7,3,3,3,65,8,3,0,2,46,6,2,5,2,2,6,1,1,5,-1
10,0,0,0,0,0,0,0,0,0,75,7,0,2,1,59,7,2,1,0,77,8,1,0,0,30,6,0,4,2,9,5,0,4,1,60,8,2,1,1,100,9,2,0,0,56,7,2,1,1,66,6,2,1,2,4,6,3,0,3,-1
2,0,0,0,0,0,0,0,0,0,87,9,0,1,0,65,8,3,1,5,66,8,3,0,1,79,7,4,0,1,4,5,0,0,7,51,7,1,0,0,66,7,0,3,1,55,7,0,2,0,67,7,0,3,1,2,4,1,2,0,1
9,0,0,0,0,0,0,0,0,0,42,6,0,2,0,58,7,0,2,3,79,8,2,2,0,76,6,0,0,1,2,6,1,1,0,55,8,1,0,2,73,7,0,1,4,70,8,3,2,0,60,6,1,0,2,3,6,2,0,1,-1
10,0,0,1,0,0,0,0,0,0,66,7,1,1,2,49,8,2,2,1,82,7,2,0,0,7,5,0,0,2,58,8,1,2,0,20,6,0,1,2,66,8,2,1,2,77,8,1,1,2,58,6,0,1,0,58,8,2,2,0,1
3,0,0,0,0,0,0,0,0,0,3,6,0,2,1,72,9,3,2,0,50,7,2,0,1,81,6,1,2,0,94,9,1,0,2,15,6,0,1,3,53,7,0,4,0,73,8,1,1,1,69,7,5,1,0,72,6,0,0,3,1
5,0,0,1,0,0,0,0,0,0,13,6,2,1,4,68,8,1,2,1,71,8,0,1,2,60,7,2,2,0,77,7,4,2,1,63,6,1,3,1,81,8,0,1,0,54,7,1,1,5,16,7,1,2,3,85,9,5,2,0,1
10,0,1,0,0,0,0,0,0,0,49,7,0,3,1,64,7,3,1,1,83,8,1,0,1,43,7,5,0,3,2,6,1,2,5,6,6,1,4,3,49,7,3,2,1,85,8,1,0,0,60,7,0,3,1,80,8,1,1,0,-1
1,0,1,0,0,0,1,0,0,0,74,8,5,0,2,66,8,3,0,4,52,6,1,1,2,70,7,2,0,4,1,6,3,1,5,52,7,0,3,0,50,7,0,2,1,56,7,0,4,0,78,6,1,2,1,17,5,1,3,1,1
7,0,0,0,0,0,0,0,0,0,76,8,0,2,0,56,7,3,1,2,54,8,2,0,0,78,7,1,0,1,8,5,0,1,2,76,9,2,0,0,62,7,2,1,0,71,7,0,3,1,73,7,0,0,0,9,5,0,2,1,1
9,0,0,0,0,0,0,0,0,0,76,8,0,2,0,60,7,2,1,1,82,8,0,2,3,53,6,1,3,3,17,5,1,3,1,61,8,2,0,1,64,7,1,1,3,75,8,2,1,5,86,7,6,0,1,14,6,0,2,6,-1
7,0,0,0,0,0,1,0,0,0,79,8,6,1,3,73,8,1,0,6,71,8,1,1,2,82,7,2,1,4,13,6,1,2,3,47,7,1,4,0,56,7,2,2,1,75,8,1,2,0,58,6,1,2,2,18,5,0,1,3,1
4,0,0,0,0,0,0,0,0,0,79,8,1,2,0,78,8,0,1,2,76,8,1,0,0,75,7,3,1,0,5,6,0,2,1,42,8,2,0,0,52,7,1,2,3,72,8,0,1,0,68,6,2,1,1,1,6,1,1,3,-1
4,0,0,1,0,0,0,0,0,0,89,8,1,1,0,56,7,2,0,4,53,7,0,3,0,72,6,4,1,4,1,6,2,1,6,86,9,1,1,1,56,7,2,1,1,86,9,2,0,2,66,6,1,3,2,7,6,0,4,2,1
4,0,0,0,0,0,0,0,0,0,76,8,1,1,2,53,7,2,0,1,75,8,1,0,0,73,7,2,3,2,15,6,2,1,2,68,8,1,3,0,69,7,1,1,1,67,8,1,0,0,68,6,1,3,3,3,6,1,1,3,-1
7,0,0,0,0,0,0,0,0,0,85,8,0,1,2,68,7,2,2,0,86,8,0,0,0,74,7,0,1,0,2,6,0,3,0,61,8,1,1,1,72,8,2,1,2,81,8,2,0,2,81,7,1,0,2,2,5,1,0,3,1
4,0,0,1,0,0,0,1,0,0,64,8,4,0,1,72,8,2,1,2,67,8,1,0,2,77,7,2,1,2,16,6,0,1,4,56,7,1,4,0,58,7,2,2,0,83,8,0,0,0,74,6,0,1,1,21,6,0,2,2,1
8,0,0,0,0,0,0,1,0,0,77,7,1,2,1,62,8,1,1,4,73,6,0,1,1,74,8,4,2,0,17,6,0,1,2,67,7,0,1,0,74,8,3,0,2,74,9,2,1,0,84,7,2,1,0,15,6,0,3,3,1
1,0,0,0,0,0,0,0,0,0,69,7,3,4,1,57,8,3,1,2,75,9,3,0,0,70,7,2,2,3,16,6,2,2,3,61,7,0,4,3,72,8,5,1,3,64,8,2,3,2,56,7,0,3,3,2,6,2,2,4,1
8,0,0,0,0,0,0,0,0,0,79,8,1,3,0,45,6,1,2,0,54,7,3,3,3,28,7,4,6,2,5,6,1,2,6,58,8,3,2,2,59,8,3,0,5,69,8,6,3,1,70,7,1,3,3,11,6,3,2,6,1
9,0,0,1,0,0,0,1,0,0,76,8,0,1,0,46,7,3,0,3,71,8,4,2,2,74,8,2,3,4,7,6,1,3,6,83,8,1,0,0,67,8,3,0,1,65,7,0,4,0,63,7,3,3,3,13,5,2,3,3,1
4,0,1,0,0,0,0,0,0,0,73,8,0,1,0,81,8,4,0,1,65,7,0,0,2,73,6,2,3,4,6,6,3,1,6,87,8,1,0,0,60,7,4,1,0,62,7,0,0,0,37,5,0,5,2,7,6,0,3,4,1
1,0,0,0,0,0,0,0,0,0,64,8,1,1,0,53,7,1,1,1,80,8,1,0,0,54,6,1,2,4,9,5,2,1,1,46,8,1,1,0,87,8,1,1,1,55,7,1,0,1,71,7,1,3,0,3,5,1,1,3,-1
4,0,0,1,0,0,0,0,0,0,73,8,0,0,1,56,7,2,0,0,93,8,0,1,0,50,6,5,2,1,14,7,2,4,7,82,8,0,0,0,50,7,3,1,1,66,8,0,0,1,44,6,2,6,3,8,5,2,2,2,1
5,0,0,0,0,0,0,0,0,0,75,8,1,1,1,44,6,1,2,2,86,8,0,1,1,95,8,4,0,1,1,5,1,0,2,84,8,0,1,1,65,7,1,1,2,67,8,2,0,1,61,6,0,4,0,0,5,1,1,3,1
7,0,0,0,0,0,0,0,0,0,77,8,1,3,0,56,7,1,2,1,51,7,0,4,0,82,7,2,0,1,17,6,0,1,3,69,8,2,1,1,80,8,3,0,2,48,8,3,0,4,79,6,0,1,0,14,6,2,2,1,-1
7,0,0,0,0,0,1,0,0,0,64,7,1,1,0,63,8,3,0,3,68,7,0,1,2,84,7,1,2,0,6,5,1,1,2,95,9,1,1,0,61,7,1,2,0,69,7,3,1,1,74,6,0,2,3,12,5,1,1,1,1
7,0,0,0,0,0,0,1,0,0,64,8,1,3,1,63,7,1,1,1,75,8,0,1,0,85,6,1,0,0,3,6,0,0,1,62,8,1,2,2,79,8,2,0,1,85,9,2,0,1,61,6,0,1,0,3,6,0,0,0,-1
9,0,0,0,0,0,0,1,0,0,51,7,2,3,0,70,8,2,1,1,81,8,0,0,2,61,6,1,2,0,3,5,1,2,2,59,8,4,1,0,51,7,0,3,4,67,7,1,2,0,74,7,3,0,1,7,5,0,0,3,-1
1,0,0,1,0,0,1,0,0,0,82,9,5,0,1,74,8,1,1,3,54,7,0,0,3,46,6,2,3,2,7,5,2,3,3,41,6,0,5,1,55,7,5,1,0,83,8,1,2,0,90,7,1,2,4,22,6,1,1,5,-1
9,0,0,1,0,0,0,0,0,0,49,7,0,2,1,53,7,0,2,2,67,7,1,2,0,81,7,3,2,1,16,5,1,2,3,79,8,2,1,0,80,8,4,0,1,99,9,2,0,2,70,7,2,2,1,11,5,0,2,4,-1
6,0,1,0,0,0,0,0,0,0,60,8,2,2,0,59,7,2,1,3,58,7,0,3,2,60,6,2,2,1,9,6,1,1,4,68,8,1,1,0,58,7,2,1,3,86,9,3,1,2,51,6,1,4,3,5,5,2,0,3,1
1,0,0,0,0,0,0,1,0,0,56,9,3,1,0,66,7,4,0,0,73,8,0,2,0,73,7,0,2,3,14,5,0,2,3,62,8,1,4,0,60,7,0,0,4,66,8,4,0,1,65,7,1,1,2,2,6,1,2,4,1
6,0,0,0,0,0,0,0,0,0,9,5,2,3,1,58,6,0,2,2,66,7,1,0,1,51,7,0,3,0,49,7,2,2,3,6,6,2,3,3,68,8,2,0,1,64,8,2,0,2,66,8,4,1,0,82,7,0,1,5,-1
4,0,0,1,0,0,0,1,0,0,3,6,0,1,0,78,6,0,2,0,69,8,1,0,0,86,8,1,0,0,40,6,1,1,2,73,8,1,1,0,48,6,0,1,2,18,6,1,0,2,34,6,0,1,1,67,6,2,0,1,1
6,0,0,1,0,0,0,0,0,0,0,6,0,1,0,65,6,0,1,0,67,8,2,0,1,39,7,0,1,0,51,7,1,1,1,15,6,2,0,0,91,9,0,1,0,91,7,0,0,1,71,8,1,1,0,60,7,1,1,1,-1
8,0,1,0,0,0,0,0,0,0,79,8,1,0,0,68,7,0,0,1,16,6,1,0,1,59,8,1,1,1,57,7,0,0,1,0,5,0,1,0,82,7,0,0,0,67,8,1,2,0,91,8,0,0,0,65,7,0,0,1,-1
4,0,0,1,0,0,0,0,0,0,84,8,3,2,1,55,7,2,1,4,73,8,0,0,3,60,6,5,3,0,13,5,0,3,5,55,7,1,2,2,62,7,5,2,0,87,8,0,1,1,53,7,2,3,2,3,5,1,2,3,-1
7,0,0,0,0,0,0,0,0,0,69,9,1,0,0,63,7,1,1,2,48,8,5,2,1,56,6,1,0,0,6,5,2,1,2,53,7,0,1,0,42,6,1,2,0,82,8,2,2,1,63,6,0,3,2,4,5,1,2,1,1
1,0,1,0,0,0,0,0,0,0,47,7,1,2,0,57,7,2,0,1,75,8,0,0,0,78,6,1,1,1,15,6,0,2,2,73,8,1,2,1,65,7,1,1,1,85,8,0,0,0,88,7,3,1,0,13,5,1,1,2,-1
2,0,0,1,0,0,1,0,0,0,65,8,2,1,2,63,8,6,1,2,63,7,1,3,1,66,7,0,0,3,11,4,1,2,4,56,7,0,3,1,70,7,2,2,3,78,9,5,0,0,78,7,0,1,1,12,5,0,4,3,-1
7,0,0,0,0,0,1,0,0,0,60,8,1,0,1,62,7,0,0,1,86,9,2,0,0,64,6,2,3,1,2,5,0,1,3,64,8,0,0,0,67,7,2,1,1,86,9,0,1,0,76,7,1,3,2,3,6,1,0,3,-1
3,0,0,0,0,0,1,0,0,0,84,8,3,1,0,58,7,3,0,0,65,8,2,1,2,85,7,2,1,5,21,6,2,1,4,59,7,2,2,1,47,7,1,3,2,74,8,1,0,0,48,6,0,3,1,16,5,0,4,1,1
2,0,0,0,0,0,0,0,0,0,46,7,0,2,3,56,7,3,2,2,81,8,7,0,1,63,7,5,3,2,16,6,1,3,7,64,9,2,2,3,51,7,1,5,4,61,7,3,3,0,68,8,4,1,1,18,5,0,5,4,1
9,0,0,0,0,0,0,0,0,0,65,7,1,2,1,52,7,1,1,4,50,7,3,3,2,73,8,2,0,0,7,5,1,3,3,66,8,1,1,1,49,6,2,3,1,76,7,1,1,0,79,6,2,3,4,9,7,3,0,3,-1
3,0,0,0,0,0,0,0,0,0,104,9,0,2,0,59,7,2,1,4,86,8,4,1,1,83,7,4,1,3,2,6,1,1,7,97,8,1,0,0,49,7,1,2,4,53,7,3,4,2,57,6,0,3,1,5,6,1,2,2,1
4,0,0,0,0,0,1,0,0,0,77,8,1,0,0,55,7,1,2,1,74,8,0,0,0,55,6,1,3,1,18,5,0,3,2,72,8,0,1,0,45,7,3,0,2,83,8,3,0,0,65,7,0,2,4,2,5,3,1,5,-1
8,0,0,1,1,0,1,0,0,0,88,9,2,0,0,70,8,0,2,2,74,8,1,1,0,79,6,0,1,0,4,6,0,2,0,61,8,1,2,0,58,7,2,1,2,74,9,2,0,0,85,7,1,0,2,17,6,0,0,3,1
9,0,0,1,0,0,1,0,0,0,79,8,3,1,1,60,7,1,0,1,89,8,0,0,0,50,6,0,6,0,3,5,0,1,1,71,7,0,4,0,73,8,2,0,0,83,8,0,0,0,71,7,5,0,2,12,6,1,0,4,-1
6,0,0,0,0,0,0,1,0,0,60,7,0,3,0,56,6,1,1,1,67,8,0,0,0,76,7,1,0,1,5,6,0,0,2,71,8,2,0,2,66,7,2,0,0,73,7,0,0,0,72,7,0,1,1,1,5,0,1,1,-1
2,0,1,0,0,0,1,0,0,0,85,9,2,1,1,58,7,2,0,2,87,9,2,0,0,61,7,1,3,1,4,6,1,1,2,54,7,0,4,0,55,6,1,1,0,72,7,0,2,0,64,6,2,0,1,14,6,2,1,3,1
1,0,0,1,0,0,0,0,0,0,69,8,2,3,2,59,7,2,1,4,67,9,7,2,0,59,7,3,0,2,15,5,0,2,6,60,8,2,3,2,68,8,5,4,0,76,7,0,2,0,61,6,1,3,1,18,5,0,2,2,1
8,0,0,0,0,0,0,0,0,0,65,8,1,2,3,50,7,1,4,1,54,8,3,2,3,65,6,3,1,1,14,5,0,2,4,61,8,0,1,1,51,7,4,3,1,57,7,2,2,4,67,6,3,2,4,3,5,2,0,5,1
2,0,1,0,0,0,0,1,0,0,68,7,0,2,3,60,7,2,1,1,81,8,0,1,1,73,7,3,1,0,2,6,2,3,3,71,8,1,1,0,61,7,5,1,1,77,8,2,1,1,66,6,0,3,2,10,6,0,1,3,1
6,0,0,0,0,0,0,0,0,0,67,8,2,2,1,59,7,0,3,1,48,7,4,0,1,66,7,2,1,0,5,7,1,3,4,81,8,3,3,0,54,7,2,0,1,78,9,2,2,3,71,7,1,1,2,9,5,1,3,2,1
8,0,0,0,0,0,0,0,0,0,59,6,1,3,3,53,7,0,1,0,15,5,2,2,2,57,8,1,0,1,67,8,2,2,2,12,6,1,2,4,73,7,1,1,2,71,7,2,2,0,68,8,2,1,0,75,8,2,0,1,1
7,0,0,1,0,0,0,0,0,0,4,5,0,2,0,61,8,2,2,0,82,7,1,0,0,73,8,0,1,2,50,6,0,4,1,87,8,0,0,1,84,8,5,2,2,72,8,2,0,0,53,7,2,1,5,0,5,0,0,4,-1
1,0,0,0,0,0,0,0,0,0,49,6,4,4,1,59,9,2,2,0,54,7,0,2,2,71,8,2,1,5,11,5,4,3,1,46,7,1,2,2,9,6,3,3,6,50,7,2,2,3,84,8,2,3,3,49,6,4,2,4,1
6,0,0,0,0,0,0,0,0,0,64,8,5,2,0,53,7,1,0,4,82,8,0,0,3,77,6,0,2,2,12,5,2,2,0,51,7,1,4,1,42,5,0,1,1,74,8,1,2,0,80,6,1,1,3,18,6,3,0,1,1
4,0,0,0,0,0,0,0,0,0,80,9,2,1,1,71,8,5,0,0,83,8,0,1,1,59,6,4,3,0,10,5,0,2,4,46,7,1,3,0,54,6,0,4,3,86,8,1,0,2,60,7,4,2,1,10,5,1,2,5,1
9,0,0,1,0,0,0,0,0,0,72,8,2,1,0,16,6,2,3,1,59,7,3,3,1,80,8,1,4,3,46,6,0,5,2,53,8,1,2,5,71,8,5,1,2,71,8,4,2,4,58,7,5,1,3,9,6,1,2,6,-1
2,0,0,0,0,0,0,0,0,0,56,8,3,0,1,54,8,6,3,5,60,7,2,2,4,70,8,7,0,5,18,6,4,1,6,47,7,1,3,0,41,6,2,5,1,66,8,2,4,1,57,6,0,4,0,10,5,1,6,3,1
6,0,0,1,0,0,0,0,0,0,79,8,1,1,1,68,7,0,1,1,69,8,3,1,1,43,7,1,1,1,6,5,1,3,0,55,8,1,2,1,53,6,1,3,2,82,8,0,0,1,83,7,4,0,1,5,7,1,1,4,-1
7,0,0,0,0,0,0,0,0,0,11,3,0,0,0,12,3,0,1,0,0,1,0,0,0,11,2,0,1,0,0,2,0,1,0,12,3,0,0,0,17,3,1,0,0,20,4,0,0,1,12,3,2,0,0,3,2,0,0,2,-1
7,0,0,0,0,0,0,0,0,0,53,7,0,4,0,51,7,0,1,5,87,8,1,1,0,74,6,2,0,1,0,5,2,0,1,67,8,2,0,2,65,8,3,0,3,71,8,1,2,1,77,6,0,2,2,15,5,0,1,2,-1
7,0,0,1,0,0,1,0,0,0,67,8,2,1,2,50,7,1,2,3,79,8,4,2,1,58,6,0,3,1,4,5,1,2,2,57,7,1,3,1,57,8,3,1,3,70,8,3,2,1,72,7,2,0,1,5,5,1,2,2,1
1,0,0,0,0,0,0,0,0,0,60,8,2,0,2,49,7,4,0,0,41,8,1,0,3,83,7,1,1,0,13,6,0,0,2,57,7,0,3,0,62,7,0,2,0,72,8,0,2,0,65,6,0,1,1,6,6,1,0,0,1
4,0,0,0,0,0,0,0,0,0,66,8,1,2,1,48,6,0,0,2,73,8,3,1,0,7,6,1,0,3,90,7,3,0,1,77,8,1,2,0,57,7,0,1,1,90,8,1,1,1,80,7,1,1,0,5,6,0,3,1,1
6,0,1,0,0,0,0,0,0,0,84,9,1,1,0,56,7,2,0,1,79,8,2,0,2,58,7,3,4,2,4,6,1,3,5,53,8,1,1,1,47,6,2,2,0,54,8,1,2,2,57,6,0,2,4,6,6,4,2,3,1
5,0,0,1,0,0,0,0,0,0,79,9,1,0,1,41,6,2,3,0,72,8,0,2,1,57,6,0,3,1,10,4,1,6,2,72,8,0,0,0,90,8,4,1,0,87,8,3,1,3,72,7,5,1,1,13,6,2,1,10,-1
4,0,0,1,0,0,0,0,0,0,80,8,0,0,1,65,7,2,1,1,68,8,0,0,0,86,7,1,1,0,4,6,0,1,1,65,8,0,2,0,72,7,1,0,0,79,8,2,0,1,73,7,0,0,3,5,6,0,1,3,-1
1,0,1,0,0,0,0,0,0,0,85,9,6,1,1,78,8,2,0,4,85,8,0,0,3,54,6,3,2,1,6,5,0,1,3,61,8,0,5,1,32,5,1,3,2,68,7,1,1,0,72,6,2,1,1,1,5,0,1,3,1
2,0,1,0,0,0,0,0,0,0,75,8,2,1,6,63,7,4,1,1,65,8,7,1,1,66,7,0,1,1,1,5,1,4,1,58,7,2,5,1,53,7,1,2,3,49,7,2,4,2,83,7,2,2,1,11,5,1,1,5,1
